order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2718100,32524,prior,4,2,15,15.0
1053187,31886,prior,5,3,23,24.0
2458413,50237,prior,69,6,20,3.0
3254876,187930,prior,54,2,6,3.0
630802,129290,prior,30,3,16,4.0
174504,16335,prior,9,0,11,13.0
2385394,86602,prior,8,6,11,6.0
2413113,82925,prior,45,4,12,2.0
332603,182342,train,7,0,10,30.0
1925201,188137,prior,20,0,16,5.0
288831,86633,prior,71,1,10,3.0
1037027,37710,train,9,4,15,10.0
534199,100435,prior,2,0,0,30.0
3278920,184517,prior,54,1,13,6.0
1823245,34875,prior,10,2,19,3.0
2753266,10230,prior,1,6,14,
636866,5103,prior,41,2,14,3.0
3366369,108648,prior,38,3,7,4.0
1198110,109329,prior,12,3,16,1.0
1649218,3632,prior,7,5,12,9.0
313547,48023,prior,53,6,11,2.0
661612,190518,prior,3,1,10,1.0
1775698,25415,prior,10,2,11,6.0
1259143,44691,prior,29,3,0,16.0
437700,57009,prior,1,1,8,
27431,14473,prior,22,5,14,7.0
2665168,73207,prior,13,6,9,8.0
49123,188200,prior,4,6,20,7.0
394640,119190,prior,11,4,18,6.0
1230250,145925,prior,18,6,10,10.0
2103550,127383,prior,3,0,17,6.0
324877,172274,prior,5,1,14,7.0
1717147,153349,prior,13,3,10,12.0
1035489,20771,prior,2,3,13,6.0
381024,46761,prior,30,3,9,1.0
2003786,111832,prior,2,1,13,14.0
1123946,15648,prior,34,2,9,2.0
1533411,141164,prior,24,0,16,11.0
1448798,20130,prior,68,1,19,2.0
1153791,28815,prior,5,4,15,4.0
639642,154076,prior,5,1,10,14.0
534533,137008,prior,4,3,19,4.0
896110,8365,prior,16,1,11,5.0
267895,168436,prior,16,2,11,4.0
883825,138162,prior,11,2,15,15.0
2966362,188882,prior,11,3,20,10.0
1842732,176277,prior,19,3,11,8.0
2492255,9230,prior,13,6,18,6.0
2563762,66901,train,32,0,9,7.0
3298200,201654,prior,16,1,9,3.0
33041,25308,prior,7,6,10,30.0
2402751,45717,prior,2,2,7,23.0
664478,174971,prior,13,0,14,8.0
935393,173190,prior,5,6,8,12.0
1127125,54503,prior,3,0,15,4.0
2306743,32240,prior,16,0,3,7.0
3290079,184393,prior,31,1,17,7.0
1319340,199943,prior,17,0,9,10.0
1949434,108072,prior,31,2,17,7.0
2677385,135513,prior,10,0,10,21.0
1034062,94546,prior,13,6,9,15.0
2768300,89729,prior,9,0,15,8.0
1032785,155253,prior,6,4,18,12.0
1741341,125661,prior,18,0,13,28.0
3394307,196502,prior,3,3,7,9.0
2081562,126015,prior,32,4,7,9.0
2166849,130207,prior,27,0,13,5.0
1980801,59768,prior,9,1,17,9.0
2565605,194031,prior,52,3,5,6.0
3027951,18208,prior,8,3,0,9.0
3146808,116564,prior,50,0,19,6.0
281912,167844,prior,16,4,14,14.0
2977027,24631,prior,30,0,13,6.0
1561986,77850,prior,37,5,12,6.0
3419825,7625,prior,7,2,15,15.0
2443828,55607,prior,64,6,14,6.0
2550968,86344,prior,50,5,9,2.0
2660237,189554,prior,13,1,7,6.0
2938137,185202,prior,2,2,15,8.0
4896,40929,prior,38,1,12,6.0
2691110,140748,prior,5,3,9,13.0
2612086,68768,prior,1,5,19,
559779,8646,prior,5,3,15,15.0
2987933,143416,prior,10,3,16,4.0
2894799,195722,prior,29,0,14,6.0
1463892,154417,prior,53,3,8,6.0
2945173,109463,prior,2,5,18,30.0
2852531,10885,prior,4,4,14,7.0
1388442,150505,prior,4,4,13,1.0
1505204,112434,prior,38,1,12,2.0
655450,192421,test,9,3,19,30.0
1174764,34905,prior,11,3,16,5.0
199472,82257,prior,34,4,19,7.0
1491992,187596,prior,2,2,8,24.0
446091,170134,prior,18,0,18,6.0
480990,14376,prior,5,4,17,8.0
2473430,188509,prior,2,5,23,7.0
1272333,46347,prior,5,3,11,15.0
1179775,37086,prior,12,0,20,5.0
612541,82105,prior,23,0,8,15.0
3248349,49863,prior,3,0,12,30.0
636074,94945,prior,16,5,16,7.0
1387068,157815,prior,19,2,15,11.0
1077237,50292,prior,13,3,13,20.0
2466076,3323,prior,4,1,10,7.0
3382838,187171,prior,25,0,16,2.0
2881305,63663,prior,1,5,12,
1575548,30416,prior,14,0,12,21.0
1367416,202481,prior,21,0,14,30.0
3005390,6499,prior,12,5,22,5.0
1060957,201089,prior,30,4,12,9.0
954978,19066,prior,5,5,19,6.0
1987237,148304,prior,10,2,17,2.0
470033,95740,prior,37,4,12,2.0
2620752,125641,prior,5,3,13,30.0
3244509,161614,prior,19,4,10,6.0
2173546,158836,prior,1,2,16,
2792505,41231,prior,18,4,15,10.0
577637,45623,test,8,3,22,1.0
1731576,26471,prior,37,0,10,4.0
1338571,171405,prior,4,0,17,12.0
2120886,143285,train,4,6,8,30.0
1571982,26311,train,4,6,8,7.0
163922,135236,prior,6,4,12,30.0
136569,146439,prior,9,5,10,9.0
933383,182364,prior,75,4,18,2.0
1822548,185594,prior,7,0,10,8.0
2004525,42509,prior,26,2,16,8.0
1328274,37964,prior,14,0,13,3.0
1677585,163943,prior,6,0,14,17.0
339039,90272,prior,3,3,14,7.0
1693799,176129,prior,3,6,13,6.0
73751,161848,prior,2,5,13,8.0
1621444,83321,train,84,2,21,2.0
2693496,45403,prior,11,4,9,3.0
3035320,43178,prior,27,5,13,15.0
2198243,4209,prior,11,3,19,13.0
1005310,198581,prior,3,2,16,28.0
2627425,114889,train,6,6,10,5.0
2338759,110012,prior,13,1,22,14.0
2207008,203492,prior,10,0,11,3.0
3203675,77408,prior,9,0,12,4.0
2946287,161027,prior,13,6,12,15.0
3073001,65765,prior,12,5,11,3.0
1720723,122608,prior,4,3,13,12.0
850538,138927,prior,1,1,17,
2876579,194178,prior,5,6,11,30.0
1651019,4503,prior,55,1,11,6.0
1894145,140806,prior,21,0,16,10.0
1623548,48562,prior,23,6,13,7.0
137211,18723,prior,31,3,18,13.0
1574331,150840,prior,39,4,12,0.0
1441203,26458,prior,20,0,13,21.0
1296027,181896,prior,36,1,10,1.0
52393,145706,prior,30,1,10,4.0
1124183,145466,prior,4,5,14,30.0
2199800,129461,prior,4,6,16,30.0
1091712,82195,prior,28,3,22,1.0
1048783,98408,prior,18,0,11,8.0
1883476,98488,prior,1,5,14,
2084417,9577,prior,51,4,16,2.0
388446,91519,prior,43,1,19,6.0
377188,183338,prior,19,5,13,7.0
3266888,102354,train,10,2,9,19.0
339445,154653,prior,4,4,18,1.0
691011,187258,prior,6,3,19,29.0
2887525,102806,prior,17,6,6,19.0
1956677,63072,prior,16,0,14,7.0
1661026,63058,test,4,3,20,30.0
1124730,24488,prior,27,0,13,7.0
820866,25833,prior,6,4,14,6.0
3066648,99915,prior,29,1,17,7.0
1859323,20436,prior,1,6,15,
2003926,140837,prior,2,4,12,30.0
1969576,192180,prior,19,0,12,4.0
1172996,132519,prior,1,2,10,
2201330,175658,prior,56,5,16,4.0
2076544,26616,prior,13,1,9,16.0
1561762,196337,prior,5,1,9,21.0
1513493,140008,prior,24,2,13,6.0
509824,138783,prior,40,6,12,10.0
3115302,41516,prior,32,3,11,16.0
740395,63789,prior,92,1,17,4.0
2866522,158949,prior,12,6,8,12.0
2112315,45986,prior,13,2,14,9.0
908457,54591,prior,14,0,12,30.0
419475,44645,prior,9,0,11,5.0
3361042,41579,prior,23,0,13,7.0
491077,98265,prior,11,6,15,2.0
376099,87003,prior,27,3,11,9.0
2592838,163324,prior,41,6,11,12.0
451841,132021,prior,13,6,15,20.0
2706480,145314,prior,1,6,19,
2224448,86986,prior,7,1,8,16.0
1999664,36335,prior,81,0,18,3.0
2364462,5129,prior,8,3,9,2.0
1315481,81931,prior,4,6,17,13.0
1644898,201623,prior,69,6,7,2.0
170366,197814,prior,38,6,18,2.0
323074,104916,prior,17,4,19,2.0
1232902,138597,prior,1,5,12,
2645976,171388,prior,1,1,12,
3053220,50582,prior,15,2,11,8.0
2996288,45581,prior,22,5,0,23.0
2908066,99247,prior,3,6,15,17.0
302356,69956,prior,17,3,16,30.0
1566301,160498,prior,11,6,15,30.0
2175422,196443,prior,9,4,9,10.0
737749,48744,prior,64,5,15,4.0
3040163,55950,prior,23,6,10,12.0
2201446,103346,prior,7,5,14,30.0
2386766,55727,prior,44,6,18,6.0
253902,72160,prior,16,6,11,9.0
805051,184639,prior,25,6,19,7.0
753544,144055,prior,62,4,12,8.0
2176730,70247,prior,54,6,14,4.0
199907,196104,prior,8,5,16,30.0
1627983,77794,prior,2,4,18,30.0
1609317,29342,train,12,6,10,30.0
2948550,201260,prior,5,1,13,18.0
196004,108145,prior,5,2,16,30.0
2313499,157170,prior,4,2,22,6.0
1028918,164629,prior,2,0,17,19.0
2075280,98164,prior,10,3,10,23.0
2244137,28893,test,4,5,7,7.0
2741121,42307,prior,68,6,10,2.0
2123268,152877,prior,11,0,14,3.0
3394388,183312,prior,8,5,13,16.0
2051154,200117,prior,3,1,12,30.0
468629,168827,prior,29,0,8,7.0
1651325,39777,prior,21,3,18,3.0
801205,29543,prior,29,0,18,2.0
2836331,135989,prior,4,1,11,27.0
1601680,67807,prior,12,2,23,21.0
2593556,31699,prior,3,1,11,5.0
1599424,159780,prior,49,1,14,6.0
314427,46841,prior,4,3,9,11.0
2051355,183107,prior,4,6,14,30.0
2609019,100134,prior,3,0,13,7.0
477211,148551,prior,2,2,13,5.0
2313156,78480,prior,14,4,8,15.0
1458310,105618,prior,6,2,13,14.0
225756,97742,prior,40,1,18,7.0
1388053,17301,prior,9,5,18,5.0
2704331,179382,prior,4,1,16,7.0
1496025,59041,prior,30,0,9,3.0
1812070,31363,prior,14,1,12,20.0
1798868,96678,prior,16,1,20,15.0
1266340,130248,prior,1,2,11,
1880456,81495,prior,5,6,8,30.0
1733253,169118,prior,36,4,12,5.0
3219008,43021,prior,40,4,14,11.0
917276,195964,prior,8,1,13,16.0
1796492,91475,prior,4,0,11,30.0
1357,166021,prior,18,6,12,9.0
265557,151075,prior,1,0,10,
1246226,71015,prior,11,6,9,9.0
262979,96248,test,15,5,8,14.0
2024765,123419,prior,7,4,14,9.0
3080855,97205,prior,1,2,16,
2466784,125828,prior,86,3,11,7.0
1459143,52374,prior,3,1,18,3.0
3108132,33645,prior,33,3,21,0.0
1068333,89639,prior,74,1,12,6.0
1274525,49360,prior,7,3,22,30.0
1853184,91378,prior,7,0,15,9.0
702366,156786,prior,1,5,11,
525542,112526,prior,29,6,12,2.0
1005204,117218,prior,2,0,16,7.0
171147,199875,prior,8,1,11,7.0
114772,43185,prior,4,3,18,30.0
686403,134165,prior,45,5,8,7.0
2136595,180973,prior,52,3,12,4.0
936492,36702,prior,3,3,10,9.0
3209084,60128,prior,18,6,17,3.0
2469417,123724,prior,15,5,16,4.0
583005,108122,prior,6,1,12,7.0
3208350,99418,prior,7,2,16,15.0
818819,111024,prior,14,6,11,5.0
114300,18191,prior,97,3,6,9.0
500276,201320,prior,4,0,17,30.0
501174,103452,prior,14,0,10,8.0
2100553,19326,prior,74,4,13,3.0
716951,13392,prior,11,6,15,10.0
2800979,19918,prior,47,4,9,3.0
1363423,177858,prior,40,1,13,8.0
2397308,161847,train,6,6,11,30.0
837980,66812,prior,1,0,14,
3341034,12616,prior,5,0,17,16.0
2804990,83729,prior,3,1,19,30.0
1866585,169011,prior,5,1,11,3.0
597322,188407,prior,53,0,11,1.0
779559,99968,prior,5,5,13,7.0
2008928,37840,prior,11,6,9,3.0
116932,194947,prior,23,4,19,5.0
347179,31983,prior,33,1,12,6.0
2761587,61543,train,100,2,12,4.0
1762368,201615,prior,13,0,20,2.0
3166073,23369,prior,15,3,15,9.0
2935289,181959,prior,7,1,9,30.0
2125171,44121,prior,3,1,17,30.0
1564230,8170,prior,11,0,11,7.0
2501585,169847,prior,4,3,9,30.0
1481063,190250,prior,57,4,13,2.0
1424807,202371,prior,14,0,9,7.0
3260896,142447,test,69,3,15,7.0
2753350,40562,test,6,6,16,30.0
1832945,151150,prior,15,4,17,21.0
310272,131214,prior,8,4,12,30.0
1612891,65770,prior,7,6,14,28.0
1973450,165667,test,37,4,13,1.0
2049512,204126,prior,7,1,8,10.0
3208314,167111,prior,5,3,16,3.0
966502,176979,prior,11,3,20,11.0
885313,45266,prior,9,3,19,9.0
1648815,119338,prior,36,6,12,5.0
835586,46260,prior,6,5,17,30.0
1778250,183625,prior,40,0,6,5.0
1316085,103988,prior,1,5,7,
1912935,202616,prior,4,5,15,30.0
3037549,69685,prior,11,0,15,28.0
1876256,100187,prior,16,1,8,5.0
1369155,27478,prior,18,1,10,5.0
3196137,109330,prior,67,5,18,6.0
1548569,187324,prior,42,4,8,15.0
141134,85873,prior,7,1,17,30.0
2771140,23265,prior,14,1,10,9.0
3144364,139872,prior,8,2,10,6.0
2147927,148085,prior,46,1,16,6.0
454370,166136,prior,51,1,15,12.0
1026092,176972,prior,2,0,14,8.0
2674758,19982,prior,4,1,10,19.0
2990855,194140,prior,8,6,7,13.0
161110,67283,prior,4,0,13,9.0
360850,129028,prior,16,3,14,11.0
1288051,47397,prior,12,0,15,14.0
1641841,93735,prior,3,4,14,30.0
189641,124436,prior,11,4,22,22.0
2011916,73166,prior,18,6,12,14.0
1394906,131341,prior,11,2,19,8.0
1841142,164188,prior,19,0,20,10.0
1143970,175647,prior,20,5,8,8.0
511309,34884,train,7,4,11,17.0
908287,175429,prior,7,1,12,4.0
2029887,151121,prior,3,3,15,30.0
664286,201484,prior,85,5,10,2.0
2190751,130178,prior,5,1,9,19.0
2922587,163902,prior,30,4,0,4.0
1218279,91060,prior,3,0,21,5.0
1648109,47076,prior,30,4,16,2.0
3111806,203017,prior,9,6,20,5.0
2538388,54188,prior,8,3,11,30.0
1371466,66463,prior,50,1,17,3.0
865259,24037,prior,2,0,11,1.0
1075590,68059,prior,10,4,13,12.0
1202939,181310,prior,17,0,17,13.0
2944520,201122,prior,26,5,8,5.0
743551,12897,prior,5,1,12,5.0
1459505,178885,prior,15,1,9,3.0
811478,178289,prior,6,2,14,30.0
142207,112022,prior,38,4,13,4.0
2555720,197411,prior,16,1,17,8.0
3108715,193523,prior,44,5,11,3.0
1112841,105125,prior,1,4,15,
285013,55731,prior,50,6,9,2.0
1592218,136466,prior,14,0,15,4.0
1155410,14840,prior,3,0,9,7.0
2666686,196628,prior,18,5,11,2.0
1243657,62379,prior,17,5,9,7.0
3131410,57204,prior,1,0,15,
1696607,201221,test,28,6,23,6.0
1138236,196772,prior,14,2,15,4.0
217595,98224,prior,16,1,13,8.0
1179658,176008,prior,21,1,18,20.0
176114,139498,train,37,0,13,7.0
1456342,129697,prior,70,0,12,7.0
1399588,171212,test,4,2,15,30.0
904712,113712,prior,2,0,16,30.0
3322164,108369,prior,1,0,7,
2556536,153057,prior,55,6,21,7.0
3394819,193284,prior,20,1,16,7.0
2200059,110118,prior,13,3,14,2.0
1760880,134784,prior,20,2,15,9.0
144165,158516,prior,11,2,13,5.0
259282,61843,prior,12,4,13,1.0
1360955,94979,prior,27,2,9,0.0
1113221,34030,prior,5,0,19,8.0
222331,161521,prior,2,1,18,30.0
1073064,100024,train,18,4,8,14.0
2195268,179528,prior,4,6,18,2.0
3306897,88853,prior,23,0,16,6.0
2475255,234,prior,7,0,10,7.0
1520435,114720,prior,8,4,10,13.0
1115114,150910,prior,19,1,11,12.0
1721062,193318,prior,5,5,11,11.0
966104,185647,prior,25,4,16,8.0
828217,34263,test,4,6,9,30.0
3189703,122203,prior,20,0,10,7.0
2102829,138311,prior,54,5,14,1.0
2832691,155844,prior,13,4,7,9.0
3290296,29373,prior,5,1,11,30.0
1889264,31465,prior,41,6,13,4.0
2709577,43783,prior,17,1,13,4.0
1914875,11331,prior,3,6,15,7.0
1710800,180975,prior,26,1,12,8.0
2205030,145867,prior,15,1,10,11.0
1685830,153919,prior,17,1,12,8.0
2161266,167730,prior,3,3,20,30.0
2012874,33818,prior,39,0,14,3.0
1978740,51631,prior,24,0,10,6.0
3109065,164145,prior,2,3,10,7.0
1289147,203567,prior,24,3,16,16.0
489338,140313,prior,5,5,13,8.0
2325356,41813,prior,15,1,13,7.0
317995,60604,prior,32,2,18,8.0
68595,192460,prior,21,0,12,1.0
3126528,179618,prior,10,6,12,13.0
1826042,156791,prior,5,0,11,6.0
2610707,182922,prior,17,6,14,10.0
473746,72877,prior,8,6,18,13.0
1336083,108771,prior,11,0,13,5.0
989011,83202,prior,19,3,10,30.0
1035480,154882,prior,13,3,12,30.0
1249268,194748,prior,26,2,11,24.0
2107075,14787,prior,2,6,9,10.0
2703818,41151,prior,66,2,8,1.0
1550363,20535,prior,19,2,9,8.0
1619508,21951,prior,18,1,14,30.0
807947,50461,prior,10,4,19,11.0
1395279,57851,prior,71,3,9,2.0
3152697,43551,prior,13,5,10,30.0
787100,93942,prior,43,3,9,2.0
2046414,181198,train,4,0,14,2.0
855311,9910,prior,24,4,22,1.0
2891355,123866,train,5,6,18,30.0
610096,148859,prior,20,6,14,11.0
3024493,195246,prior,5,6,15,30.0
2576871,36057,prior,22,5,11,11.0
3128381,111582,train,15,5,14,6.0
498646,14517,prior,23,0,0,8.0
2300002,90439,prior,2,1,20,15.0
2645234,141749,prior,1,1,8,
2769359,8704,train,14,0,16,24.0
1070034,76007,prior,12,1,14,7.0
2425939,55141,prior,11,4,12,11.0
2600294,45594,prior,12,3,16,19.0
1370599,159608,prior,1,4,10,
1061207,29279,prior,2,4,11,8.0
855382,189923,prior,4,2,7,13.0
566567,143238,prior,31,3,9,3.0
3174922,118755,prior,7,4,17,2.0
1388162,146422,prior,3,4,17,4.0
31254,141704,prior,88,0,14,5.0
183691,27445,prior,12,2,15,5.0
879253,5514,prior,11,0,19,30.0
2454413,17541,prior,10,1,12,30.0
1988526,155860,prior,43,1,10,7.0
2010851,195889,prior,46,3,9,30.0
2723375,11460,prior,23,2,17,3.0
1623570,140067,prior,30,2,17,1.0
143488,80825,prior,6,3,12,18.0
2149774,177693,prior,20,4,15,9.0
1061532,155003,train,6,5,9,30.0
645441,43232,prior,41,5,14,1.0
2452442,57853,prior,8,1,12,17.0
2978769,96519,prior,8,1,15,4.0
2745379,148391,prior,3,0,10,16.0
400323,205938,prior,14,2,11,1.0
3015464,140299,prior,11,5,11,16.0
1641738,21319,prior,1,2,22,
3413532,93449,prior,28,1,17,7.0
3230918,47415,prior,16,3,10,14.0
1939403,33825,prior,5,0,17,25.0
328137,190782,prior,4,6,10,6.0
2101847,174124,prior,1,5,14,
2958801,109857,prior,7,6,16,8.0
2305433,189985,prior,1,3,9,
2359531,50030,prior,4,6,8,30.0
15458,91126,prior,2,0,12,30.0
1421558,63384,prior,34,2,11,14.0
16497,147145,prior,60,3,19,16.0
440365,102901,prior,46,5,9,4.0
1090679,22594,prior,1,2,15,
1925005,809,prior,18,6,18,5.0
1612652,57552,prior,3,0,11,30.0
233957,174388,prior,1,1,12,
441186,31161,prior,39,2,16,5.0
301947,110073,prior,2,5,9,6.0
2279089,114457,prior,25,4,15,4.0
3411342,113943,prior,6,0,10,7.0
1418496,96144,prior,3,5,12,6.0
88868,2166,prior,10,2,16,6.0
2665513,154615,prior,4,0,13,18.0
801701,41988,prior,10,5,11,4.0
919441,186365,prior,16,4,17,3.0
2180898,52982,prior,17,2,12,8.0
3182585,150237,prior,27,1,19,6.0
699612,37660,prior,4,1,15,12.0
1928996,6881,prior,1,5,16,
2045476,79232,prior,15,2,11,1.0
1126474,194397,prior,1,0,8,
1805734,177423,prior,6,6,11,4.0
2884228,157152,prior,5,2,19,12.0
174311,92244,prior,5,3,12,2.0
2749763,144490,prior,7,5,15,7.0
1915715,138466,prior,3,0,12,13.0
1384870,113588,prior,46,0,12,4.0
1829484,107299,prior,3,3,13,1.0
454263,205519,prior,11,0,22,0.0
566466,183033,prior,21,1,12,6.0
1880695,140524,prior,3,0,13,15.0
260432,19906,prior,3,0,11,30.0
3158951,41554,prior,3,5,17,25.0
2024553,188581,prior,11,3,18,8.0
431277,75676,prior,9,0,17,6.0
821760,163686,prior,4,4,18,30.0
756864,45593,prior,18,1,14,4.0
577493,171760,prior,13,4,16,5.0
2618391,105139,test,28,1,12,27.0
2711485,3764,prior,7,0,12,23.0
3350435,2270,prior,15,1,11,20.0
1000881,80171,prior,5,6,19,30.0
717916,76582,prior,8,0,11,21.0
2740781,192292,prior,9,1,18,30.0
1012402,105225,train,19,3,11,30.0
521174,71284,prior,14,0,8,5.0
2365224,66483,prior,33,4,11,1.0
3086694,50189,prior,8,2,9,30.0
2814420,111637,prior,13,2,18,1.0
1653554,975,prior,9,6,12,5.0
2148176,146624,prior,2,4,12,9.0
1998614,139274,prior,6,6,0,21.0
1508053,116687,prior,26,2,21,3.0
2108356,86965,prior,11,4,21,6.0
2414006,83570,prior,16,6,21,14.0
3166316,86382,train,68,6,14,3.0
838634,27545,prior,11,0,22,0.0
755460,95471,prior,68,6,22,5.0
631759,23053,prior,26,4,18,6.0
1596151,56879,prior,14,4,17,1.0
1455059,10258,prior,4,3,15,4.0
174664,106223,prior,9,1,19,8.0
72956,9911,prior,17,4,21,0.0
2247808,160248,prior,31,1,20,8.0
1109826,122437,train,53,3,17,12.0
2548018,4860,prior,29,2,10,13.0
974593,45352,prior,23,3,13,1.0
87337,51733,prior,2,5,11,30.0
2170762,197241,prior,15,6,10,7.0
1425482,47688,prior,3,6,16,30.0
2331906,189781,prior,10,5,9,7.0
3073593,182149,prior,4,5,14,30.0
2214267,89921,prior,6,6,16,30.0
1365391,22313,prior,4,5,9,8.0
1631333,170134,prior,3,6,17,7.0
578257,174711,prior,34,5,13,5.0
1155070,66516,prior,2,1,10,11.0
949664,4102,prior,16,1,20,8.0
2598539,84017,prior,34,3,16,5.0
3079467,151197,prior,16,2,17,8.0
406193,70282,prior,5,0,13,30.0
1595055,50276,prior,39,1,15,5.0
1320859,32598,prior,4,1,7,22.0
2859070,15871,prior,3,2,15,30.0
2281494,123967,prior,53,0,14,6.0
2376046,29207,prior,13,5,14,20.0
1733143,49924,prior,22,4,20,3.0
2846704,127951,prior,22,2,14,2.0
1051260,93209,prior,3,4,11,3.0
1912035,53488,prior,47,2,11,3.0
940275,108258,prior,15,3,9,6.0
573921,153292,prior,3,2,9,10.0
1970182,194648,prior,11,1,17,30.0
2747426,183521,prior,4,6,20,16.0
2614518,24309,prior,1,0,6,
1838884,60697,prior,5,1,21,5.0
3334372,134465,prior,30,3,10,6.0
3403038,174403,prior,24,6,4,7.0
385526,119362,prior,2,0,12,30.0
835025,10643,prior,26,4,8,28.0
3163362,28735,prior,31,2,2,5.0
3020934,73252,prior,3,1,13,2.0
384938,177772,prior,2,4,8,3.0
2219464,41797,prior,1,0,18,
407460,87625,prior,5,1,10,18.0
1990364,49373,prior,35,2,16,9.0
921103,193400,prior,27,1,20,15.0
1122487,162763,prior,2,0,16,15.0
476768,180386,test,30,2,12,9.0
2894900,153662,prior,6,6,13,4.0
1886676,179829,prior,3,2,15,10.0
253054,914,prior,2,1,16,30.0
3163059,126649,prior,18,0,19,6.0
3001000,18640,prior,6,1,15,4.0
47065,198114,prior,52,5,16,3.0
1143717,19467,prior,26,4,19,1.0
1278071,106103,prior,35,3,12,6.0
1701309,109386,prior,6,2,15,30.0
2980341,143770,prior,20,1,14,7.0
1564691,175387,prior,3,5,14,30.0
3204176,21230,prior,9,3,12,30.0
2387307,180217,prior,2,5,15,22.0
3272891,142958,prior,42,0,7,6.0
2226933,120987,prior,1,3,9,
103710,22482,prior,29,6,13,3.0
629288,33485,prior,5,0,17,9.0
2899063,179307,prior,38,1,21,6.0
1457646,1310,prior,10,5,11,1.0
200585,38171,prior,22,5,12,0.0
2288371,40843,prior,6,0,14,14.0
2631310,146547,prior,5,6,14,3.0
20303,154636,prior,53,0,13,2.0
2111456,181887,prior,22,3,9,8.0
3346360,187800,prior,10,1,7,7.0
2823045,125695,prior,16,0,16,2.0
2150784,141357,prior,45,2,14,7.0
3018078,131731,prior,8,3,19,3.0
3042064,104937,prior,10,0,20,11.0
729902,103048,prior,3,2,8,3.0
1746488,113864,prior,12,5,19,7.0
1942105,151195,prior,4,0,22,25.0
2437021,194231,prior,7,4,11,1.0
3305158,7051,prior,9,1,9,30.0
1026960,96274,prior,1,1,10,
1782328,35933,prior,83,5,1,3.0
848665,62973,prior,4,0,12,13.0
2394528,171515,prior,33,6,17,2.0
2440513,71209,prior,6,3,15,30.0
277346,195477,prior,19,1,21,16.0
1695435,4401,prior,6,4,12,6.0
754888,153700,prior,5,4,15,26.0
1047941,55400,prior,28,2,10,7.0
2764848,70935,prior,6,2,18,9.0
3366803,130271,prior,64,2,13,3.0
2971594,134229,prior,4,0,13,4.0
332928,51117,prior,1,1,14,
38524,52669,prior,7,2,19,3.0
3142267,178876,prior,1,2,11,
2787070,44056,prior,29,0,12,7.0
73122,75053,prior,32,5,1,2.0
459411,113485,prior,4,1,10,18.0
3221049,133437,prior,1,2,11,
2939651,7556,train,6,0,14,16.0
2254934,109359,prior,28,1,11,15.0
967712,151237,prior,19,5,10,0.0
907336,171684,prior,6,0,10,13.0
1638114,19899,prior,11,5,15,5.0
1195459,84163,prior,19,1,11,1.0
55889,142222,prior,19,3,9,2.0
1411241,16284,prior,13,0,20,7.0
2299186,99033,prior,13,5,16,17.0
3150642,195456,prior,26,6,12,4.0
2334420,187967,prior,37,3,11,5.0
26932,104572,prior,43,6,11,4.0
2051704,70077,prior,8,6,16,0.0
1590523,76252,prior,15,0,10,9.0
1629881,166726,prior,27,1,18,30.0
2796621,13954,prior,12,6,18,3.0
2754800,2194,prior,10,6,18,23.0
1222048,106618,prior,7,4,15,11.0
1846923,175932,prior,29,0,18,13.0
1601837,203636,prior,7,1,14,4.0
1952641,179145,prior,22,4,16,3.0
2244165,126901,prior,1,4,22,
1513797,174403,prior,30,6,14,14.0
2044579,53184,test,5,0,7,21.0
3081757,40184,prior,9,3,13,30.0
3292431,33016,prior,3,3,1,6.0
2551089,115330,prior,27,1,10,13.0
858214,2653,prior,14,3,12,2.0
1674667,115665,prior,6,4,16,25.0
2675323,39221,prior,65,3,20,2.0
377878,87576,prior,3,0,7,12.0
3123541,294,prior,15,0,17,6.0
2298243,164495,prior,18,0,15,5.0
1394368,102901,prior,8,1,13,7.0
101963,140723,prior,4,5,17,1.0
1286646,67514,prior,16,0,10,12.0
3387191,107502,prior,11,3,16,3.0
2189542,119402,prior,33,1,19,5.0
2557243,185369,prior,17,0,16,30.0
2999794,13097,prior,14,5,8,4.0
2950332,42436,prior,68,1,7,5.0
610658,91260,prior,57,2,12,6.0
726044,10768,prior,2,1,19,13.0
2274757,95248,prior,2,1,15,6.0
1591950,52721,prior,16,0,11,6.0
1336898,123218,prior,93,4,9,2.0
618301,161003,prior,9,0,13,20.0
2136995,15789,prior,8,6,19,28.0
2419939,105889,train,15,1,12,10.0
882260,152150,prior,5,4,16,7.0
1439883,120457,prior,5,5,9,4.0
508629,45236,prior,2,0,14,7.0
3164886,86661,prior,99,4,17,1.0
810884,112586,prior,1,3,12,
933662,9307,prior,7,0,17,30.0
2033686,199329,prior,25,3,14,6.0
873307,190248,prior,21,3,22,7.0
504142,105906,prior,5,1,9,24.0
1125432,47534,prior,12,1,11,7.0
1364829,112761,prior,11,0,0,18.0
1998916,52147,prior,1,0,14,
2709773,23332,prior,8,6,12,12.0
1876711,130046,prior,13,2,12,15.0
802137,59365,prior,58,4,14,1.0
3351729,129624,prior,16,5,11,8.0
1492083,59699,prior,4,6,22,23.0
2705982,78750,prior,15,5,16,6.0
106790,136174,prior,10,6,13,8.0
1884524,132254,prior,44,3,12,7.0
1654470,171872,prior,54,2,15,9.0
1398748,3725,prior,19,4,18,6.0
3059076,167682,prior,20,0,11,8.0
692224,58,prior,2,0,10,3.0
3010366,205500,prior,20,0,15,10.0
